VannforekomstID	Vannforekomstnavn	Vanntype	Nasjonal vanntype	Interkalibreringstype	Økoregion kyst	Kysttype	Salinitet	Tidevann	Bølgeeksponering	Miksing i vannsøylen	Oppholdstid	Strømhastighet	Påvirkningstype	Påvirkningsgrad	Økologisk tilstand	Økologisk potensial	Kjemisk tilstand	Økologisk tilstand miljømål	Økologisk potensial miljømål	Kjemisk miljømål	Vannregionkoordinator	Vannregion	Vannområde	VassdragsområdeID	Vassdragsområde	Endret dato	Kommunenummer	Kommunenavn
0242010500-2-C	Tasta - Ulsneset	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus forurenset sjøbunn	Ukjent grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	29	STAVANGER OG SANDNES KOMMUNER	9/22/2022 4:02:02 PM	1103	Stavanger
0242010600-C	Mastrafjorden	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Punktutslipp fra renseanlegg 2000 PE	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	34	RYFYLKEØYANE	8/19/2022 10:38:20 AM	1103	Stavanger
0242010600-C	Mastrafjorden	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning og utslipp fra fiskeoppdrett	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	34	RYFYLKEØYANE	8/19/2022 10:38:20 AM	1103	Stavanger
0242010701-C	Stavanger havn	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra havneaktivitet	Ukjent grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	29	STAVANGER OG SANDNES KOMMUNER	5/31/2021 12:33:22 PM	1103	Stavanger
0242010701-C	Stavanger havn	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus forurenset sjøbunn	Ukjent grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	29	STAVANGER OG SANDNES KOMMUNER	5/31/2021 12:33:22 PM	1103	Stavanger
0242010701-C	Stavanger havn	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra annen kilde	Stor grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	29	STAVANGER OG SANDNES KOMMUNER	5/31/2021 12:33:22 PM	1103	Stavanger
0242010701-C	Stavanger havn	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Punktutslipp fra industri (ikke-IED)	Stor grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	29	STAVANGER OG SANDNES KOMMUNER	5/31/2021 12:33:22 PM	1103	Stavanger
0242010701-C	Stavanger havn	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra byer/tettsteder	Stor grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	29	STAVANGER OG SANDNES KOMMUNER	5/31/2021 12:33:22 PM	1103	Stavanger
0242010702-1-C	Stavangerfjorden ytre	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra byer/tettsteder	Middels grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	29	STAVANGER OG SANDNES KOMMUNER	12/19/2018 12:50:34 PM	1103,1108	Stavanger, Sandnes
0242010702-1-C	Stavangerfjorden ytre	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra havneaktivitet	Ukjent grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	29	STAVANGER OG SANDNES KOMMUNER	12/19/2018 12:50:34 PM	1103,1108	Stavanger, Sandnes
0242010702-1-C	Stavangerfjorden ytre	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra industrier	Middels grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	29	STAVANGER OG SANDNES KOMMUNER	12/19/2018 12:50:34 PM	1103,1108	Stavanger, Sandnes
0242010702-2-C	Stavangerfjorden - indre	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra industrier	Stor grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	29	STAVANGER OG SANDNES KOMMUNER	10/26/2021 8:46:54 AM	1103	Stavanger
0242010702-2-C	Stavangerfjorden - indre	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra havneaktivitet	Ukjent grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	29	STAVANGER OG SANDNES KOMMUNER	10/26/2021 8:46:54 AM	1103	Stavanger
0242010702-2-C	Stavangerfjorden - indre	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra byer/tettsteder	Stor grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	29	STAVANGER OG SANDNES KOMMUNER	10/26/2021 8:46:54 AM	1103	Stavanger
0242010702-2-C	Stavangerfjorden - indre	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra annen kilde	Stor grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	29	STAVANGER OG SANDNES KOMMUNER	10/26/2021 8:46:54 AM	1103	Stavanger
0242010702-2-C	Stavangerfjorden - indre	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus forurenset sjøbunn	Ukjent grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	29	STAVANGER OG SANDNES KOMMUNER	10/26/2021 8:46:54 AM	1103	Stavanger
0242010703-C	Hillevågen	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus forurenset sjøbunn	Ukjent grad	Svært dårlig	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	29	STAVANGER OG SANDNES KOMMUNER	10/20/2021 11:40:05 AM	1103	Stavanger
0242010703-C	Hillevågen	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra annen kilde	Stor grad	Svært dårlig	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	29	STAVANGER OG SANDNES KOMMUNER	10/20/2021 11:40:05 AM	1103	Stavanger
0242010703-C	Hillevågen	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra havneaktivitet	Ukjent grad	Svært dårlig	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	29	STAVANGER OG SANDNES KOMMUNER	10/20/2021 11:40:05 AM	1103	Stavanger
0242010800-1-C	Gandsfjorden ytre	CN2522112	N2	CW-NEA7	Nordsjøen Sør	Moderat eksponert kyst	Euhalin (> 30)	Liten (< 1 m)	Moderat	Blandet	Kort (dager)	Moderat (1 - 3 knop)	Diffus avrenning fra havneaktivitet	Ukjent grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	29	STAVANGER OG SANDNES KOMMUNER	9/26/2022 4:15:25 PM	1103,1108	Stavanger, Sandnes
0242010800-1-C	Gandsfjorden ytre	CN2522112	N2	CW-NEA7	Nordsjøen Sør	Moderat eksponert kyst	Euhalin (> 30)	Liten (< 1 m)	Moderat	Blandet	Kort (dager)	Moderat (1 - 3 knop)	Punktutslipp fra industri (ikke-IED)	Middels grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	29	STAVANGER OG SANDNES KOMMUNER	9/26/2022 4:15:25 PM	1103,1108	Stavanger, Sandnes
0242010800-1-C	Gandsfjorden ytre	CN2522112	N2	CW-NEA7	Nordsjøen Sør	Moderat eksponert kyst	Euhalin (> 30)	Liten (< 1 m)	Moderat	Blandet	Kort (dager)	Moderat (1 - 3 knop)	Introduserte art - stillehavsøsters	Ukjent grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	29	STAVANGER OG SANDNES KOMMUNER	9/26/2022 4:15:25 PM	1103,1108	Stavanger, Sandnes
0242010800-2-C	Gandsfjorden-indre	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra byer/tettsteder	Stor grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	29	STAVANGER OG SANDNES KOMMUNER	9/22/2022 2:39:40 PM	1108	Sandnes
0242010800-2-C	Gandsfjorden-indre	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Punktutslipp fra søppelfyllinger	Middels grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	29	STAVANGER OG SANDNES KOMMUNER	9/22/2022 2:39:40 PM	1108	Sandnes
0242010800-2-C	Gandsfjorden-indre	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra annen kilde	Stor grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	29	STAVANGER OG SANDNES KOMMUNER	9/22/2022 2:39:40 PM	1108	Sandnes
0242010800-2-C	Gandsfjorden-indre	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus forurenset sjøbunn	Ukjent grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	29	STAVANGER OG SANDNES KOMMUNER	9/22/2022 2:39:40 PM	1108	Sandnes
0242010900-C	Riskafjorden	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Punktutslipp fra annen kilde	Liten grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	29	STAVANGER OG SANDNES KOMMUNER	9/23/2022 1:55:45 PM	1108	Sandnes
0242010900-C	Riskafjorden	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra spredt bebyggelse	Liten grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	29	STAVANGER OG SANDNES KOMMUNER	9/23/2022 1:55:45 PM	1108	Sandnes
0242011000-C	Hidlefjorden	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning og utslipp fra fiskeoppdrett	Liten grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Ryfylke	32	JØRPELANDSÅNA/STRAND KOMMUNE	06.07.2023 14:02	1103,1108,1130	Stavanger, Sandnes, Strand
0242011000-C	Hidlefjorden	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Punktutslipp fra renseanlegg 2000 PE	Liten grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Ryfylke	32	JØRPELANDSÅNA/STRAND KOMMUNE	06.07.2023 14:02	1103,1108,1130	Stavanger, Sandnes, Strand
0242011000-C	Hidlefjorden	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Introduserte art - stillehavsøsters	Ukjent grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Ryfylke	32	JØRPELANDSÅNA/STRAND KOMMUNE	06.07.2023 14:02	1103,1108,1130	Stavanger, Sandnes, Strand
0242011101-C	Idsefjorden	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra byer/tettsteder	Liten grad	God	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Ryfylke	32	JØRPELANDSÅNA/STRAND KOMMUNE	12/19/2018 10:37:00 AM	1130	Strand
0242011102-C	Botnefjorden	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra byer/tettsteder	Middels grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Rogaland FK	Rogaland	Ryfylke	32	JØRPELANDSÅNA/STRAND KOMMUNE	01.01.2005 00:00	1130	Strand
0242011102-C	Botnefjorden	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Punktutslipp fra industri (ikke-IED)	Middels grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Rogaland FK	Rogaland	Ryfylke	32	JØRPELANDSÅNA/STRAND KOMMUNE	01.01.2005 00:00	1130	Strand
0242011201-C	Høgsfjorden	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra annen kilde	Middels grad	God	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	32	JØRPELANDSÅNA/STRAND KOMMUNE	9/22/2022 1:55:02 PM	1108,1122,1130	Sandnes, Gjesdal, Strand
0242011201-C	Høgsfjorden	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Punktutslipp fra renseanlegg 2000 PE	Liten grad	God	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	32	JØRPELANDSÅNA/STRAND KOMMUNE	9/22/2022 1:55:02 PM	1108,1122,1130	Sandnes, Gjesdal, Strand
0242011201-C	Høgsfjorden	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning og utslipp fra fiskeoppdrett	Liten grad	God	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	32	JØRPELANDSÅNA/STRAND KOMMUNE	9/22/2022 1:55:02 PM	1108,1122,1130	Sandnes, Gjesdal, Strand
0242011202-C	Hølefjorden	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning og utslipp fra fiskeoppdrett	Liten grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	29	STAVANGER OG SANDNES KOMMUNER	9/26/2022 9:52:24 AM	1108	Sandnes
0242011202-C	Hølefjorden	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Punktutslipp fra renseanlegg 2000 PE	Liten grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	29	STAVANGER OG SANDNES KOMMUNER	9/26/2022 9:52:24 AM	1108	Sandnes
0242011202-C	Hølefjorden	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra fulldyrket mark	Liten grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	29	STAVANGER OG SANDNES KOMMUNER	9/26/2022 9:52:24 AM	1108	Sandnes
0242011202-C	Hølefjorden	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Punktutslipp fra industri (ikke-IED)	Liten grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	29	STAVANGER OG SANDNES KOMMUNER	9/26/2022 9:52:24 AM	1108	Sandnes
0242011300-C	Frafjorden	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra annen jordbrukskilde	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Rogaland FK	Rogaland	Ryfylke	30	FRAFJORDELVA/HØGSFJORDEN OG FRAFJORDEN	01.01.2005 00:00	1108,1122	Sandnes, Gjesdal
0242011401-C	Lysefjorden-ytre	CN4423222	N4	Not applicable	Nordsjøen Sør	Ferskvannspåvirket beskyttet fjord	Polyhalin (18 - 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra spredt bebyggelse	Liten grad	Svært god	Ikke relevant	Udefinert	God	Udefinert	God	Rogaland FK	Rogaland	Ryfylke	31	LYSEVASSDRAGET/LYSEFJORDEN	8/18/2022 10:45:59 AM	1108,1130	Sandnes, Strand
0242011401-C	Lysefjorden-ytre	CN4423222	N4	Not applicable	Nordsjøen Sør	Ferskvannspåvirket beskyttet fjord	Polyhalin (18 - 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning og utslipp fra fiskeoppdrett	Liten grad	Svært god	Ikke relevant	Udefinert	God	Udefinert	God	Rogaland FK	Rogaland	Ryfylke	31	LYSEVASSDRAGET/LYSEFJORDEN	8/18/2022 10:45:59 AM	1108,1130	Sandnes, Strand
0242011401-C	Lysefjorden-ytre	CN4423222	N4	Not applicable	Nordsjøen Sør	Ferskvannspåvirket beskyttet fjord	Polyhalin (18 - 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Hydromorfologisk endring ved overføring av vann	Liten grad	Svært god	Ikke relevant	Udefinert	God	Udefinert	God	Rogaland FK	Rogaland	Ryfylke	31	LYSEVASSDRAGET/LYSEFJORDEN	8/18/2022 10:45:59 AM	1108,1130	Sandnes, Strand
0242011402-C	Lysefjorden-indre	CN4423222	N4	Not applicable	Nordsjøen Sør	Ferskvannspåvirket beskyttet fjord	Polyhalin (18 - 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Hydromorfologisk endring ved overføring av vann	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Rogaland FK	Rogaland	Ryfylke	31	LYSEVASSDRAGET/LYSEFJORDEN	8/18/2022 10:49:45 AM	1108,1130	Sandnes, Strand
0242011402-C	Lysefjorden-indre	CN4423222	N4	Not applicable	Nordsjøen Sør	Ferskvannspåvirket beskyttet fjord	Polyhalin (18 - 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning og utslipp fra fiskeoppdrett	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Rogaland FK	Rogaland	Ryfylke	31	LYSEVASSDRAGET/LYSEFJORDEN	8/18/2022 10:49:45 AM	1108,1130	Sandnes, Strand
0242011402-C	Lysefjorden-indre	CN4423222	N4	Not applicable	Nordsjøen Sør	Ferskvannspåvirket beskyttet fjord	Polyhalin (18 - 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra spredt bebyggelse	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Rogaland FK	Rogaland	Ryfylke	31	LYSEVASSDRAGET/LYSEFJORDEN	8/18/2022 10:49:45 AM	1108,1130	Sandnes, Strand
0242020100-C	Talgjefjorden	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning og utslipp fra fiskeoppdrett	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	34	RYFYLKEØYANE	10/29/2018 9:25:03 AM	1103	Stavanger
0242020100-C	Talgjefjorden	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Punktutslipp fra renseanlegg 2000 PE	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	34	RYFYLKEØYANE	10/29/2018 9:25:03 AM	1103	Stavanger
0242020200-C	Brimsefjorden	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Punktutslipp fra renseanlegg 2000 PE	Liten grad	Svært god	Ikke relevant	Dårlig	Svært god	Udefinert	God	Rogaland FK	Rogaland	Jæren	34	RYFYLKEØYANE	6/13/2022 1:23:49 PM	1103,1130	Stavanger, Strand
0242020200-C	Brimsefjorden	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Punktutslipp fra søppelfyllinger	Liten grad	Svært god	Ikke relevant	Dårlig	Svært god	Udefinert	God	Rogaland FK	Rogaland	Jæren	34	RYFYLKEØYANE	6/13/2022 1:23:49 PM	1103,1130	Stavanger, Strand
0242020200-C	Brimsefjorden	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning og utslipp fra fiskeoppdrett	Liten grad	Svært god	Ikke relevant	Dårlig	Svært god	Udefinert	God	Rogaland FK	Rogaland	Jæren	34	RYFYLKEØYANE	6/13/2022 1:23:49 PM	1103,1130	Stavanger, Strand
0242020200-C	Brimsefjorden	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra industrier	Liten grad	Svært god	Ikke relevant	Dårlig	Svært god	Udefinert	God	Rogaland FK	Rogaland	Jæren	34	RYFYLKEØYANE	6/13/2022 1:23:49 PM	1103,1130	Stavanger, Strand
0242020300-C	Fognafjorden - Fisterfjorden	CN3523222	N3	CW-NEA7	Nordsjøen Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Liten (< 1 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning og utslipp fra fiskeoppdrett	Liten grad	God	Ikke relevant	God	God	Udefinert	God	Rogaland FK	Rogaland	Jæren	34	RYFYLKEØYANE	10/16/2018 1:16:40 PM	1103,1130,1133	Stavanger, Strand, Hjelmeland
